0,96,26.00,15.00,2.00,2.00,1,-1,-1,-1
0,95,24.00,9.00,2.00,2.00,1,-1,-1,-1
0,94,20.00,11.00,2.00,2.00,1,-1,-1,-1
0,93,18.00,4.00,2.00,2.00,1,-1,-1,-1
0,92,17.00,1.00,2.00,2.00,1,-1,-1,-1
0,91,14.00,24.00,2.00,2.00,1,-1,-1,-1
0,90,14.00,17.00,2.00,2.00,1,-1,-1,-1
0,89,14.00,15.00,2.00,2.00,1,-1,-1,-1
0,88,12.00,20.00,2.00,2.00,1,-1,-1,-1
0,87,12.00,18.00,2.00,2.00,1,-1,-1,-1
0,86,10.00,21.00,2.00,2.00,1,-1,-1,-1
0,85,10.00,1.00,2.00,2.00,1,-1,-1,-1
0,84,8.00,13.00,2.00,2.00,1,-1,-1,-1
0,83,6.00,3.00,2.00,2.00,1,-1,-1,-1
0,82,5.00,5.00,2.00,2.00,1,-1,-1,-1
0,81,4.00,16.00,2.00,2.00,1,-1,-1,-1
1,96,26.00,15.00,2.00,2.00,1,-1,-1,-1
1,95,24.00,9.00,2.00,2.00,1,-1,-1,-1
1,94,19.00,11.00,2.00,2.00,1,-1,-1,-1
1,93,18.00,4.00,2.00,2.00,1,-1,-1,-1
1,92,17.00,1.00,2.00,2.00,1,-1,-1,-1
1,91,15.00,24.00,2.00,2.00,1,-1,-1,-1
1,90,14.00,17.00,2.00,2.00,1,-1,-1,-1
1,89,14.00,15.00,2.00,2.00,1,-1,-1,-1
1,88,12.00,20.00,2.00,2.00,1,-1,-1,-1
1,87,12.00,19.00,2.00,2.00,1,-1,-1,-1
1,86,10.00,21.00,2.00,2.00,1,-1,-1,-1
1,85,10.00,1.00,2.00,2.00,1,-1,-1,-1
1,84,8.00,13.00,2.00,2.00,1,-1,-1,-1
1,83,6.00,3.00,2.00,2.00,1,-1,-1,-1
1,82,5.00,5.00,2.00,2.00,1,-1,-1,-1
1,81,4.00,15.00,2.00,2.00,1,-1,-1,-1
2,96,26.00,15.00,2.00,2.00,1,-1,-1,-1
2,95,23.06,8.06,2.00,2.00,1,-1,-1,-1
