0,6,13.00,11.00,2.00,2.00,1,-1,-1,-1
0,5,5.00,0.00,2.00,2.00,1,-1,-1,-1
1,6,13.00,11.00,2.00,2.00,1,-1,-1,-1
1,5,5.00,0.00,2.00,2.00,1,-1,-1,-1
2,6,13.00,11.00,2.00,2.00,1,-1,-1,-1
2,5,5.00,0.00,2.00,2.00,1,-1,-1,-1
3,6,12.15,10.15,2.00,2.00,1,-1,-1,-1
3,5,5.85,0.00,2.00,2.00,1,-1,-1,-1
4,6,11.94,9.94,2.00,2.00,1,-1,-1,-1
4,5,6.06,0.00,2.00,2.00,1,-1,-1,-1
5,6,11.89,9.89,2.00,2.00,1,-1,-1,-1
5,5,6.11,0.00,2.00,2.00,1,-1,-1,-1
6,6,11.18,9.89,2.00,2.00,1,-1,-1,-1
6,5,6.11,0.00,2.00,2.00,1,-1,-1,-1
7,6,10.94,9.90,2.00,2.00,1,-1,-1,-1
7,5,6.10,0.00,2.00,2.00,1,-1,-1,-1
8,6,10.87,9.92,2.00,2.00,1,-1,-1,-1
8,5,6.08,0.69,2.00,2.00,1,-1,-1,-1
9,6,10.86,9.93,2.00,2.00,1,-1,-1,-1
9,5,6.07,0.94,2.00,2.00,1,-1,-1,-1
10,6,10.20,9.94,2.00,2.00,1,-1,-1,-1
10,5,6.06,1.02,2.00,2.00,1,-1,-1,-1
11,6,9.96,9.95,2.00,2.00,1,-1,-1,-1
11,5,6.05,1.05,2.00,2.00,1,-1,-1,-1
12,6,9.89,9.95,2.00,2.00,1,-1,-1,-1
12,5,6.05,1.05,2.00,2.00,1,-1,-1,-1
13,6,9.21,9.30,2.00,2.00,1,-1,-1,-1
13,5,6.04,1.72,2.00,2.00,1,-1,-1,-1
14,6,8.96,9.05,2.00,2.00,1,-1,-1,-1
14,5,6.04,1.96,2.00,2.00,1,-1,-1,-1
15,6,8.88,8.97,2.00,2.00,1,-1,-1,-1
15,5,6.03,2.04,2.00,2.00,1,-1,-1,-1
16,6,8.20,8.94,2.00,2.00,1,-1,-1,-1
16,5,5.37,2.07,2.00,2.00,1,-1,-1,-1
17,6,7.96,8.93,2.00,2.00,1,-1,-1,-1
17,5,5.12,2.08,2.00,2.00,1,-1,-1,-1
18,6,7.88,8.94,2.00,2.00,1,-1,-1,-1
18,5,5.03,2.07,2.00,2.00,1,-1,-1,-1
19,6,7.20,8.94,2.00,2.00,1,-1,-1,-1
19,5,4.99,2.07,2.00,2.00,1,-1,-1,-1
20,6,6.95,8.95,2.00,2.00,1,-1,-1,-1
20,5,4.98,2.06,2.00,2.00,1,-1,-1,-1
21,6,6.87,9.61,2.00,2.00,1,-1,-1,-1
21,5,4.98,2.71,2.00,2.00,1,-1,-1,-1
22,6,6.85,9.86,2.00,2.00,1,-1,-1,-1
22,5,4.32,2.95,2.00,2.00,1,-1,-1,-1
23,6,6.20,9.95,2.00,2.00,1,-1,-1,-1
23,5,4.08,3.04,2.00,2.00,1,-1,-1,-1
24,6,5.96,9.99,2.00,2.00,1,-1,-1,-1
24,5,3.99,3.07,2.00,2.00,1,-1,-1,-1
25,6,5.88,10.00,2.00,2.00,1,-1,-1,-1
25,5,3.96,3.07,2.00,2.00,1,-1,-1,-1
26,6,5.21,10.01,2.00,2.00,1,-1,-1,-1
26,5,3.95,3.07,2.00,2.00,1,-1,-1,-1
27,6,4.96,10.01,2.00,2.00,1,-1,-1,-1
27,5,3.95,3.06,2.00,2.00,1,-1,-1,-1
28,6,4.88,10.01,2.00,2.00,1,-1,-1,-1
28,5,3.30,3.71,2.00,2.00,1,-1,-1,-1
29,6,4.20,10.01,2.00,2.00,1,-1,-1,-1
29,5,3.06,3.95,2.00,2.00,1,-1,-1,-1
30,6,3.96,10.01,2.00,2.00,1,-1,-1,-1
30,5,2.97,4.04,2.00,2.00,1,-1,-1,-1
31,6,3.87,10.01,2.00,2.00,1,-1,-1,-1
31,5,2.94,4.07,2.00,2.00,1,-1,-1,-1
32,6,3.20,10.01,2.00,2.00,1,-1,-1,-1
32,5,2.93,4.07,2.00,2.00,1,-1,-1,-1
33,6,2.95,10.01,2.00,2.00,1,-1,-1,-1
33,5,2.28,4.07,2.00,2.00,1,-1,-1,-1
34,6,2.87,10.00,2.00,2.00,1,-1,-1,-1
34,5,2.04,4.07,2.00,2.00,1,-1,-1,-1
35,6,2.85,10.00,2.00,2.00,1,-1,-1,-1
35,5,1.95,4.06,2.00,2.00,1,-1,-1,-1
36,6,2.20,10.00,2.00,2.00,1,-1,-1,-1
36,5,1.93,4.05,2.00,2.00,1,-1,-1,-1
37,6,1.96,9.35,2.00,2.00,1,-1,-1,-1
37,5,1.92,4.05,2.00,2.00,1,-1,-1,-1
38,6,1.88,9.10,2.00,2.00,1,-1,-1,-1
38,5,1.27,4.05,2.00,2.00,1,-1,-1,-1
39,6,1.21,9.01,2.00,2.00,1,-1,-1,-1
39,5,1.03,4.04,2.00,2.00,1,-1,-1,-1
40,6,0.96,8.98,2.00,2.00,1,-1,-1,-1
40,5,0.94,4.04,2.00,2.00,1,-1,-1,-1
41,6,0.88,8.97,2.00,2.00,1,-1,-1,-1
41,5,0.92,3.38,2.00,2.00,1,-1,-1,-1
42,6,0.86,8.31,2.00,2.00,1,-1,-1,-1
42,5,0.91,3.13,2.00,2.00,1,-1,-1,-1
43,6,0.86,8.07,2.00,2.00,1,-1,-1,-1
43,5,0.92,3.04,2.00,2.00,1,-1,-1,-1
44,6,0.21,7.98,2.00,2.00,1,-1,-1,-1
44,5,0.27,3.00,2.00,2.00,1,-1,-1,-1
45,6,-0.02,7.95,2.00,2.00,1,-1,-1,-1
45,5,0.03,2.99,2.00,2.00,1,-1,-1,-1
46,6,-0.10,7.29,2.00,2.00,1,-1,-1,-1
46,5,-0.06,2.98,2.00,2.00,1,-1,-1,-1
47,6,-0.13,7.04,2.00,2.00,1,-1,-1,-1
47,5,-0.08,2.98,2.00,2.00,1,-1,-1,-1
48,6,-0.13,6.95,2.00,2.00,1,-1,-1,-1
48,5,-0.09,2.33,2.00,2.00,1,-1,-1,-1
49,6,-0.12,6.27,2.00,2.00,1,-1,-1,-1
49,5,-0.08,2.09,2.00,2.00,1,-1,-1,-1
50,6,-0.11,6.02,2.00,2.00,1,-1,-1,-1
50,5,-0.08,2.00,2.00,2.00,1,-1,-1,-1
51,6,-0.10,5.93,2.00,2.00,1,-1,-1,-1
51,5,-0.07,1.96,2.00,2.00,1,-1,-1,-1
52,6,-0.09,5.25,2.00,2.00,1,-1,-1,-1
52,5,-0.06,1.96,2.00,2.00,1,-1,-1,-1
53,6,-0.08,5.00,2.00,2.00,1,-1,-1,-1
53,5,-0.06,1.30,2.00,2.00,1,-1,-1,-1
54,6,-0.07,4.91,2.00,2.00,1,-1,-1,-1
54,5,-0.05,1.06,2.00,2.00,1,-1,-1,-1
55,6,-0.07,4.24,2.00,2.00,1,-1,-1,-1
55,5,-0.05,0.97,2.00,2.00,1,-1,-1,-1
56,6,-0.06,3.99,2.00,2.00,1,-1,-1,-1
56,5,-0.04,0.94,2.00,2.00,1,-1,-1,-1
57,6,-0.05,3.90,2.00,2.00,1,-1,-1,-1
57,5,-0.04,0.28,2.00,2.00,1,-1,-1,-1
58,6,-0.05,3.88,2.00,2.00,1,-1,-1,-1
58,5,-0.03,0.04,2.00,2.00,1,-1,-1,-1
59,6,-0.04,3.22,2.00,2.00,1,-1,-1,-1
59,5,-0.03,-0.05,2.00,2.00,1,-1,-1,-1
60,6,0.61,2.98,2.00,2.00,1,-1,-1,-1
60,5,-0.03,-0.08,2.00,2.00,1,-1,-1,-1
61,6,0.86,2.90,2.00,2.00,1,-1,-1,-1
61,5,-0.03,-0.08,2.00,2.00,1,-1,-1,-1
62,6,0.96,2.88,2.00,2.00,1,-1,-1,-1
62,5,0.63,-0.08,2.00,2.00,1,-1,-1,-1
63,6,0.99,2.22,2.00,2.00,1,-1,-1,-1
63,5,0.88,-0.07,2.00,2.00,1,-1,-1,-1
