0,18,14.00,22.00,2.00,2.00,1,-1,-1,-1
0,17,6.00,20.00,2.00,2.00,1,-1,-1,-1
1,18,14.00,21.00,2.00,2.00,1,-1,-1,-1
1,17,6.00,20.00,2.00,2.00,1,-1,-1,-1
2,18,14.00,20.94,2.00,2.00,1,-1,-1,-1
2,17,6.00,20.00,2.00,2.00,1,-1,-1,-1
3,18,14.00,20.96,2.00,2.00,1,-1,-1,-1
3,17,6.00,20.00,2.00,2.00,1,-1,-1,-1
4,18,14.78,20.97,2.00,2.00,1,-1,-1,-1
4,17,5.22,20.00,2.00,2.00,1,-1,-1,-1
5,18,15.02,20.97,2.00,2.00,1,-1,-1,-1
5,17,4.98,20.00,2.00,2.00,1,-1,-1,-1
6,18,15.08,20.98,2.00,2.00,1,-1,-1,-1
6,17,4.92,20.00,2.00,2.00,1,-1,-1,-1
7,18,15.09,20.98,2.00,2.00,1,-1,-1,-1
7,17,4.91,20.70,2.00,2.00,1,-1,-1,-1
8,18,15.77,20.30,2.00,2.00,1,-1,-1,-1
8,17,4.91,20.95,2.00,2.00,1,-1,-1,-1
9,18,16.01,20.05,2.00,2.00,1,-1,-1,-1
9,17,4.24,21.03,2.00,2.00,1,-1,-1,-1
10,18,16.09,19.97,2.00,2.00,1,-1,-1,-1
10,17,4.01,21.06,2.00,2.00,1,-1,-1,-1
11,18,16.11,19.94,2.00,2.00,1,-1,-1,-1
11,17,3.93,21.73,2.00,2.00,1,-1,-1,-1
12,18,16.11,19.94,2.00,2.00,1,-1,-1,-1
12,17,3.90,21.97,2.00,2.00,1,-1,-1,-1
13,18,16.10,19.94,2.00,2.00,1,-1,-1,-1
13,17,3.90,22.06,2.00,2.00,1,-1,-1,-1
14,18,16.09,19.29,2.00,2.00,1,-1,-1,-1
14,17,3.91,22.08,2.00,2.00,1,-1,-1,-1
15,18,16.08,19.04,2.00,2.00,1,-1,-1,-1
15,17,3.26,22.75,2.00,2.00,1,-1,-1,-1
16,18,16.07,18.96,2.00,2.00,1,-1,-1,-1
16,17,3.02,22.99,2.00,2.00,1,-1,-1,-1
17,18,15.41,18.93,2.00,2.00,1,-1,-1,-1
17,17,2.94,23.07,2.00,2.00,1,-1,-1,-1
18,18,15.15,18.93,2.00,2.00,1,-1,-1,-1
18,17,2.91,23.75,2.00,2.00,1,-1,-1,-1
19,18,15.06,18.93,2.00,2.00,1,-1,-1,-1
19,17,2.91,24.00,2.00,2.00,1,-1,-1,-1
20,18,15.02,18.93,2.00,2.00,1,-1,-1,-1
20,17,2.91,24.09,2.00,2.00,1,-1,-1,-1
21,18,15.00,18.29,2.00,2.00,1,-1,-1,-1
21,17,2.92,24.11,2.00,2.00,1,-1,-1,-1
22,18,15.00,18.04,2.00,2.00,1,-1,-1,-1
22,17,2.93,24.77,2.00,2.00,1,-1,-1,-1
23,18,15.00,17.96,2.00,2.00,1,-1,-1,-1
23,17,2.28,25.01,2.00,2.00,1,-1,-1,-1
24,18,15.00,17.93,2.00,2.00,1,-1,-1,-1
24,17,2.04,25.09,2.00,2.00,1,-1,-1,-1
25,18,15.65,17.92,2.00,2.00,1,-1,-1,-1
25,17,1.95,25.12,2.00,2.00,1,-1,-1,-1
26,18,15.90,17.93,2.00,2.00,1,-1,-1,-1
26,17,1.93,25.12,2.00,2.00,1,-1,-1,-1
27,18,15.99,17.28,2.00,2.00,1,-1,-1,-1
