0,30,24.00,16.00,2.00,2.00,1,-1,-1,-1
0,29,23.00,2.00,2.00,2.00,1,-1,-1,-1
0,28,18.00,23.00,2.00,2.00,1,-1,-1,-1
0,27,18.00,2.00,2.00,2.00,1,-1,-1,-1
0,26,13.00,24.00,2.00,2.00,1,-1,-1,-1
0,25,12.00,12.00,2.00,2.00,1,-1,-1,-1
0,24,10.00,16.00,2.00,2.00,1,-1,-1,-1
0,23,6.00,20.00,2.00,2.00,1,-1,-1,-1
0,22,4.00,13.00,2.00,2.00,1,-1,-1,-1
0,21,4.00,12.00,2.00,2.00,1,-1,-1,-1
0,20,3.00,19.00,2.00,2.00,1,-1,-1,-1
0,19,0.00,20.00,2.00,2.00,1,-1,-1,-1
0,18,0.00,5.00,2.00,2.00,1,-1,-1,-1
0,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
1,30,24.00,16.00,2.00,2.00,1,-1,-1,-1
1,29,23.00,2.00,2.00,2.00,1,-1,-1,-1
1,28,17.00,23.00,2.00,2.00,1,-1,-1,-1
1,27,17.00,2.00,2.00,2.00,1,-1,-1,-1
1,26,13.00,24.00,2.00,2.00,1,-1,-1,-1
1,25,12.00,12.00,2.00,2.00,1,-1,-1,-1
1,24,9.00,16.00,2.00,2.00,1,-1,-1,-1
1,23,6.00,20.00,2.00,2.00,1,-1,-1,-1
1,22,4.00,13.00,2.00,2.00,1,-1,-1,-1
1,21,24.00,5.00,2.00,2.00,1,-1,-1,-1
1,20,3.00,19.00,2.00,2.00,1,-1,-1,-1
1,19,0.00,19.00,2.00,2.00,1,-1,-1,-1
1,18,0.00,5.00,2.00,2.00,1,-1,-1,-1
1,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
2,30,24.00,16.00,2.00,2.00,1,-1,-1,-1
2,29,23.00,2.00,2.00,2.00,1,-1,-1,-1
2,28,16.94,23.00,2.00,2.00,1,-1,-1,-1
2,27,16.94,2.00,2.00,2.00,1,-1,-1,-1
2,26,12.06,24.00,2.00,2.00,1,-1,-1,-1
2,25,12.00,12.00,2.00,2.00,1,-1,-1,-1
2,24,8.94,16.00,2.00,2.00,1,-1,-1,-1
2,23,6.00,20.00,2.00,2.00,1,-1,-1,-1
2,22,4.00,13.00,2.00,2.00,1,-1,-1,-1
2,21,5.41,12.12,2.00,2.00,1,-1,-1,-1
2,20,3.00,19.00,2.00,2.00,1,-1,-1,-1
2,19,0.00,18.94,2.00,2.00,1,-1,-1,-1
2,18,0.00,5.00,2.00,2.00,1,-1,-1,-1
2,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
3,32,26.00,8.00,2.00,2.00,1,-1,-1,-1
3,31,24.00,5.00,2.00,2.00,1,-1,-1,-1
3,30,24.00,16.00,2.00,2.00,1,-1,-1,-1
3,29,23.00,2.00,2.00,2.00,1,-1,-1,-1
3,28,16.96,23.00,2.00,2.00,1,-1,-1,-1
3,27,16.96,2.00,2.00,2.00,1,-1,-1,-1
3,26,11.89,24.00,2.00,2.00,1,-1,-1,-1
3,25,12.00,12.00,2.00,2.00,1,-1,-1,-1
3,24,8.96,16.85,2.00,2.00,1,-1,-1,-1
3,23,6.00,19.15,2.00,2.00,1,-1,-1,-1
3,22,4.00,13.00,2.00,2.00,1,-1,-1,-1
3,21,1.63,13.55,2.00,2.00,1,-1,-1,-1
3,20,3.00,19.00,2.00,2.00,1,-1,-1,-1
3,19,0.00,18.96,2.00,2.00,1,-1,-1,-1
3,18,0.85,5.00,2.00,2.00,1,-1,-1,-1
3,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
4,32,26.00,8.00,2.00,2.00,1,-1,-1,-1
4,31,24.00,5.94,2.00,2.00,1,-1,-1,-1
4,30,23.22,16.00,2.00,2.00,1,-1,-1,-1
4,29,23.78,2.78,2.00,2.00,1,-1,-1,-1
4,28,16.19,23.00,2.00,2.00,1,-1,-1,-1
4,27,16.19,2.00,2.00,2.00,1,-1,-1,-1
4,26,11.88,23.22,2.00,2.00,1,-1,-1,-1
4,25,12.78,12.00,2.00,2.00,1,-1,-1,-1
4,24,8.97,17.06,2.00,2.00,1,-1,-1,-1
4,23,6.00,18.94,2.00,2.00,1,-1,-1,-1
4,22,3.22,13.00,2.00,2.00,1,-1,-1,-1
4,21,2.62,13.76,2.00,2.00,1,-1,-1,-1
4,20,3.00,18.22,2.00,2.00,1,-1,-1,-1
4,19,0.00,18.19,2.00,2.00,1,-1,-1,-1
4,18,1.06,5.00,2.00,2.00,1,-1,-1,-1
4,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
5,32,26.00,8.85,2.00,2.00,1,-1,-1,-1
5,31,23.15,6.11,2.00,2.00,1,-1,-1,-1
5,30,22.98,16.00,2.00,2.00,1,-1,-1,-1
5,29,24.02,3.02,2.00,2.00,1,-1,-1,-1
5,28,15.96,23.00,2.00,2.00,1,-1,-1,-1
5,27,15.96,2.00,2.00,2.00,1,-1,-1,-1
5,26,11.89,22.98,2.00,2.00,1,-1,-1,-1
5,25,13.02,12.00,2.00,2.00,1,-1,-1,-1
5,24,8.23,17.11,2.00,2.00,1,-1,-1,-1
5,23,6.00,18.89,2.00,2.00,1,-1,-1,-1
5,22,2.98,13.00,2.00,2.00,1,-1,-1,-1
5,21,3.23,13.70,2.00,2.00,1,-1,-1,-1
5,20,3.00,17.98,2.00,2.00,1,-1,-1,-1
5,19,0.00,17.96,2.00,2.00,1,-1,-1,-1
5,18,1.11,5.00,2.00,2.00,1,-1,-1,-1
5,17,0.00,4.00,2.00,2.00,1,-1,-1,-1
6,32,26.00,9.06,2.00,2.00,1,-1,-1,-1
6,31,22.94,6.12,2.00,2.00,1,-1,-1,-1
6,30,22.92,16.00,2.00,2.00,1,-1,-1,-1
6,29,24.08,3.08,2.00,2.00,1,-1,-1,-1
6,28,15.90,23.00,2.00,2.00,1,-1,-1,-1
6,27,15.90,2.00,2.00,2.00,1,-1,-1,-1
6,26,11.91,22.92,2.00,2.00,1,-1,-1,-1
6,25,13.08,11.29,2.00,2.00,1,-1,-1,-1
6,24,8.00,17.11,2.00,2.00,1,-1,-1,-1
6,23,6.00,18.89,2.00,2.00,1,-1,-1,-1
6,22,2.92,13.71,2.00,2.00,1,-1,-1,-1
6,21,3.62,13.60,2.00,2.00,1,-1,-1,-1
6,20,3.00,17.92,2.00,2.00,1,-1,-1,-1
6,19,0.00,17.90,2.00,2.00,1,-1,-1,-1
6,18,1.11,5.00,2.00,2.00,1,-1,-1,-1
6,17,0.00,3.29,2.00,2.00,1,-1,-1,-1
7,32,26.00,9.11,2.00,2.00,1,-1,-1,-1
7,31,22.89,6.11,2.00,2.00,1,-1,-1,-1
7,30,22.21,16.00,2.00,2.00,1,-1,-1,-1
7,29,24.09,3.79,2.00,2.00,1,-1,-1,-1
7,28,15.19,23.00,2.00,2.00,1,-1,-1,-1
7,27,15.19,2.00,2.00,2.00,1,-1,-1,-1
7,26,11.92,22.91,2.00,2.00,1,-1,-1,-1
7,25,13.09,11.04,2.00,2.00,1,-1,-1,-1
7,24,7.92,17.10,2.00,2.00,1,-1,-1,-1
7,23,6.00,18.21,2.00,2.00,1,-1,-1,-1
7,22,2.21,13.96,2.00,2.00,1,-1,-1,-1
7,21,3.89,13.50,2.00,2.00,1,-1,-1,-1
7,20,3.00,17.91,2.00,2.00,1,-1,-1,-1
7,19,0.00,17.19,2.00,2.00,1,-1,-1,-1
7,18,1.10,5.00,2.00,2.00,1,-1,-1,-1
7,17,0.00,3.04,2.00,2.00,1,-1,-1,-1
8,32,26.00,9.82,2.00,2.00,1,-1,-1,-1
8,31,22.18,6.09,2.00,2.00,1,-1,-1,-1
8,30,21.97,16.00,2.00,2.00,1,-1,-1,-1
8,29,24.77,4.03,2.00,2.00,1,-1,-1,-1
8,28,14.95,23.00,2.00,2.00,1,-1,-1,-1
8,27,14.95,2.00,2.00,2.00,1,-1,-1,-1
8,26,11.94,22.23,2.00,2.00,1,-1,-1,-1
8,25,13.09,10.96,2.00,2.00,1,-1,-1,-1
8,24,7.91,17.08,2.00,2.00,1,-1,-1,-1
8,23,6.00,17.97,2.00,2.00,1,-1,-1,-1
8,22,1.97,14.04,2.00,2.00,1,-1,-1,-1
8,21,4.09,13.42,2.00,2.00,1,-1,-1,-1
